Index,Time [s],P [mbar],AX [m/s2],AY [m/s2],AZ [m/s2],AMag [m/s2]
59818,29.2080078125,982.2,0.1,2.5,-3.3,4.14
59819,29.20849609375,982.2,-1.8,-0.5,-1.4,2.33
59820,29.208984375,982.2,-0.9,0.5,-3.9,4.03
59821,29.20947265625,982.2,-2.6,-0.2,1.1,2.83
59822,29.2099609375,982.2,-0.9,1.9,-2.5,3.27
59823,29.21044921875,982.2,-1.2,-1.9,0.9,2.42
59824,29.2109375,982.2,-1.5,0.7,-2.5,3.0
59825,29.21142578125,982.2,-1.4,-1.1,-1.2,2.15
59826,29.2119140625,982.2,-0.3,0.1,-2.1,2.12
59827,29.21240234375,982.2,-1.4,-0.4,-0.4,1.51
59828,29.212890625,982.2,0.1,2.5,-3.9,4.63
59829,29.21337890625,982.2,-2.0,-0.2,0.9,2.2
59830,29.2138671875,982.2,0.6,1.1,-2.1,2.45
59831,29.21435546875,982.2,-1.8,-2.1,0.9,2.91
59832,29.21484375,982.2,-0.7,1.7,-1.4,2.31
59833,29.21533203125,982.2,-2.0,-0.9,-0.4,2.23
59834,29.2158203125,982.2,0.1,1.9,-4.3,4.7
59835,29.21630859375,982.2,-2.0,-0.5,-0.4,2.1
59836,29.216796875,982.2,0.1,2.7,-1.8,3.25
59837,29.21728515625,982.2,-1.6,-3.3,0.1,3.67
59838,29.2177734375,982.2,0.1,1.5,-3.5,3.81
59839,29.21826171875,982.2,-1.6,-0.5,0.3,1.7
59840,29.21875,982.2,0.5,1.5,-0.6,1.69
59841,29.21923828125,982.2,-1.4,-0.7,0.9,1.81
59842,29.2197265625,982.2,-0.3,0.9,-1.6,1.86
59843,29.22021484375,982.2,-2.4,-0.7,-0.6,2.57
59844,29.220703125,982.2,-0.5,1.9,-2.7,3.34
59845,29.22119140625,982.2,-2.4,-1.7,0.3,2.96
59846,29.2216796875,982.2,0.3,1.3,-3.1,3.37
59847,29.22216796875,982.2,-1.6,-0.9,-0.6,1.93
59848,29.22265625,982.2,-0.9,1.3,-2.7,3.13
59849,29.22314453125,982.2,-1.2,0.0,-0.8,1.44
59850,29.2236328125,982.2,-0.1,1.5,-0.4,1.56
59851,29.22412109375,982.2,-2.4,-1.9,-0.1,3.06
59852,29.224609375,982.2,-0.1,0.9,-3.7,3.81
59853,29.22509765625,982.2,-2.4,0.0,2.5,3.47
59854,29.2255859375,982.2,0.3,1.5,-2.5,2.93
59855,29.22607421875,982.2,-2.0,-0.4,1.9,2.79
59856,29.2265625,982.2,0.5,0.3,-1.8,1.89
59857,29.22705078125,982.2,-1.8,-1.9,-0.6,2.69
59858,29.2275390625,982.2,-0.9,-0.7,-2.3,2.57
59859,29.22802734375,982.2,-0.8,-0.7,-0.2,1.08
59860,29.228515625,982.2,-0.3,-0.7,-2.3,2.42
59861,29.22900390625,982.2,-2.0,-0.2,0.3,2.03
59862,29.2294921875,982.2,0.3,3.0,-1.0,3.18
59863,29.22998046875,982.2,-2.0,0.2,0.5,2.07
59864,29.23046875,982.2,-0.1,0.9,-2.9,3.04
59865,29.23095703125,982.2,-1.6,0.2,-0.6,1.72
59866,29.2314453125,982.2,1.4,0.5,-2.5,2.91
59867,29.23193359375,982.2,-3.0,-1.3,0.1,3.27
59868,29.232421875,982.2,-1.7,0.5,-3.3,3.75
59869,29.23291015625,982.2,-1.6,-1.3,0.3,2.08
59870,29.2333984375,982.2,0.3,1.7,-2.1,2.72
59871,29.23388671875,982.2,-3.4,-1.3,0.7,3.71
59872,29.234375,982.2,0.8,1.7,-0.8,2.04
59873,29.23486328125,982.2,-2.2,0.2,-0.2,2.22
59874,29.2353515625,982.2,-0.1,1.3,-3.9,4.11
59875,29.23583984375,982.2,-0.3,0.6,-0.6,0.9
59876,29.236328125,982.2,1.0,1.7,-1.8,2.67
59877,29.23681640625,982.2,-1.4,-0.7,0.9,1.81
59878,29.2373046875,982.2,-0.7,0.1,-3.3,3.37
59879,29.23779296875,982.1,-2.0,-0.9,-0.1,2.2
59880,29.23828125,982.1,-0.7,2.1,-1.4,2.62
59881,29.23876953125,982.1,-2.8,-1.3,1.3,3.35
59882,29.2392578125,982.1,-0.7,0.5,-4.1,4.19
59883,29.23974609375,982.1,-2.2,-1.7,1.3,3.07
59884,29.240234375,982.1,-0.1,1.7,-2.0,2.63
59885,29.24072265625,982.1,-1.6,0.8,0.3,1.81
59886,29.2412109375,982.1,0.8,1.5,-3.9,4.25
59887,29.24169921875,982.1,-2.0,-1.7,-1.2,2.89
59888,29.2421875,982.1,-0.7,1.5,-3.1,3.51
59889,29.24267578125,982.1,-0.6,-0.5,0.5,0.93
59890,29.2431640625,982.1,-0.7,2.3,-3.1,3.92
59891,29.24365234375,982.1,-1.6,0.4,1.5,2.23
59892,29.244140625,982.1,0.5,1.7,-2.7,3.23
59893,29.24462890625,982.1,-3.0,-0.4,1.5,3.38
59894,29.2451171875,982.1,-0.3,2.1,-2.1,2.98
59895,29.24560546875,982.1,-2.2,-0.4,0.9,2.41
59896,29.24609375,982.1,0.8,1.3,-2.3,2.76
59897,29.24658203125,982.1,-2.4,-1.7,0.1,2.94
59898,29.2470703125,982.1,0.3,2.1,-1.6,2.66
59899,29.24755859375,982.3,-1.8,-0.9,0.3,2.03
59900,29.248046875,982.3,0.3,1.7,-2.3,2.88
59901,29.24853515625,982.3,-2.8,-1.1,1.3,3.28
59902,29.2490234375,982.3,-0.3,1.3,-2.1,2.49
59903,29.24951171875,982.3,-3.6,-0.9,0.9,3.82
59904,29.25,982.3,1.2,1.3,-1.8,2.52
59905,29.25048828125,982.3,-1.0,-1.9,0.1,2.15
59906,29.2509765625,982.3,1.2,-0.1,-2.0,2.33
59907,29.25146484375,982.3,-1.0,-1.1,0.1,1.49
59908,29.251953125,982.3,0.1,0.3,-1.0,1.05
59909,29.25244140625,982.3,-2.8,-1.5,0.7,3.25
59910,29.2529296875,982.3,0.1,1.7,-4.1,4.44
59911,29.25341796875,982.3,-2.4,-0.9,-0.4,2.59
59912,29.25390625,982.3,0.1,2.5,-0.6,2.57
59913,29.25439453125,982.3,-2.8,-0.5,-0.1,2.85
59914,29.2548828125,982.3,-0.1,1.7,-2.7,3.19
59915,29.25537109375,982.3,-1.8,-1.5,1.7,2.89
59916,29.255859375,982.3,0.6,1.7,-2.1,2.77
59917,29.25634765625,982.3,-2.0,-0.2,-0.4,2.05
59918,29.2568359375,982.3,0.3,1.5,-3.9,4.19
59919,29.25732421875,982.3,-1.6,-1.7,-1.0,2.54
59920,29.2578125,982.4,0.1,1.9,-1.6,2.49
59921,29.25830078125,982.4,-2.0,-0.7,0.1,2.12
59922,29.2587890625,982.4,-2.1,1.3,-2.3,3.37
59923,29.25927734375,982.4,-1.6,0.0,0.9,1.84
59924,29.259765625,982.4,0.8,0.9,-2.5,2.77
59925,29.26025390625,982.4,-1.8,0.2,0.1,1.81
59926,29.2607421875,982.4,0.1,0.3,-3.1,3.12
59927,29.26123046875,982.4,-2.2,-2.1,1.5,3.39
59928,29.26171875,982.4,0.1,2.1,-2.7,3.42
59929,29.26220703125,982.4,-2.4,-1.3,0.3,2.75
59930,29.2626953125,982.4,1.4,2.1,-2.7,3.7
59931,29.26318359375,982.4,-2.4,-1.1,0.1,2.64
59932,29.263671875,982.4,0.8,0.7,-1.8,2.09
59933,29.26416015625,982.4,-1.2,-1.1,-0.2,1.64
59934,29.2646484375,982.4,-1.3,0.7,-4.1,4.36
59935,29.26513671875,982.4,-2.4,-1.5,-0.2,2.84
59936,29.265625,982.4,-0.3,1.1,-2.9,3.12
59937,29.26611328125,982.4,-3.2,-0.5,0.1,3.24
59938,29.2666015625,982.4,0.5,0.9,-2.9,3.08
59939,29.26708984375,982.4,-2.4,0.0,-0.4,2.43
59940,29.267578125,982.6,-0.5,1.7,-2.5,3.06
59941,29.26806640625,982.6,-2.4,-0.2,-0.6,2.48
59942,29.2685546875,982.6,1.2,1.5,-2.9,3.48
59943,29.26904296875,982.6,-1.0,-0.4,1.5,1.85
59944,29.26953125,982.6,0.6,0.1,-3.5,3.55
59945,29.27001953125,982.6,-0.8,-1.3,2.5,2.93
59946,29.2705078125,982.6,0.1,2.5,-2.7,3.68
59947,29.27099609375,982.6,-1.6,0.0,-1.0,1.89
59948,29.271484375,982.6,1.2,0.7,-3.7,3.95
59949,29.27197265625,982.6,-1.2,-0.7,-0.4,1.45
59950,29.2724609375,982.6,-0.3,1.9,-1.8,2.63
59951,29.27294921875,982.6,-1.6,-0.2,1.9,2.49
59952,29.2734375,982.6,-0.1,0.7,0.2,0.73
59953,29.27392578125,982.6,-2.4,-1.7,-0.4,2.97
59954,29.2744140625,982.6,0.6,1.5,-1.8,2.42
59955,29.27490234375,982.6,-2.2,-0.9,-0.4,2.41
59956,29.275390625,982.6,-1.1,1.7,-2.1,2.92
59957,29.27587890625,982.6,-0.4,-0.5,-0.2,0.67
59958,29.2763671875,982.6,0.3,1.3,-2.1,2.49
59959,29.27685546875,982.6,-1.4,-2.5,0.9,3.0
59960,29.27734375,982.6,1.0,2.1,-2.1,3.13
59961,29.27783203125,982.7,-1.4,-2.1,2.1,3.28
59962,29.2783203125,982.7,1.2,-0.7,-1.4,1.97
59963,29.27880859375,982.7,-1.0,-1.5,0.1,1.81
59964,29.279296875,982.7,0.3,2.3,-3.5,4.2
59965,29.27978515625,982.7,-0.4,-1.1,0.3,1.21
59966,29.2802734375,982.7,0.5,1.1,-2.9,3.14
59967,29.28076171875,982.7,-0.4,-0.9,0.9,1.33
59968,29.28125,982.7,-0.3,1.1,-1.8,2.13
59969,29.28173828125,982.7,-0.4,-1.7,0.5,1.82
59970,29.2822265625,982.7,-0.1,1.7,-3.5,3.89
59971,29.28271484375,982.7,-1.2,-0.4,0.1,1.27
59972,29.283203125,982.7,-0.1,2.1,-2.7,3.42
59973,29.28369140625,982.7,0.5,-0.9,-0.8,1.3
59974,29.2841796875,982.7,0.3,2.5,-1.4,2.88
59975,29.28466796875,982.7,-1.2,-0.5,1.7,2.14
59976,29.28515625,982.7,1.2,2.1,-4.1,4.76
59977,29.28564453125,982.7,-0.3,-0.7,0.5,0.91
59978,29.2861328125,982.7,0.8,1.7,-1.8,2.6
59979,29.28662109375,982.7,-2.0,-1.3,-0.6,2.46
59980,29.287109375,982.7,0.8,2.1,-2.0,3.01
59981,29.28759765625,982.8,-1.6,-1.7,0.1,2.34
59982,29.2880859375,982.8,-0.3,0.7,-1.0,1.26
59983,29.28857421875,982.8,-0.3,-1.5,1.3,2.01
59984,29.2890625,982.8,1.2,1.5,-3.3,3.82
59985,29.28955078125,982.8,0.1,-0.5,0.9,1.03
59986,29.2900390625,982.8,0.1,0.9,-2.9,3.04
59987,29.29052734375,982.8,-1.8,-0.7,-1.6,2.51
59988,29.291015625,982.8,1.6,0.1,-0.8,1.79
59989,29.29150390625,982.8,-1.2,-2.5,-0.4,2.8
59990,29.2919921875,982.8,0.6,0.5,-2.5,2.62
59991,29.29248046875,982.8,-1.0,0.6,2.5,2.76
59992,29.29296875,982.8,0.1,-0.1,-2.3,2.3
59993,29.29345703125,982.8,-2.0,-0.7,-0.2,2.13
59994,29.2939453125,982.8,1.0,0.7,-2.0,2.34
59995,29.29443359375,982.8,-0.8,-0.7,-0.1,1.07
59996,29.294921875,982.8,1.4,0.5,-3.3,3.62
59997,29.29541015625,982.8,-0.1,-1.1,0.5,1.21
59998,29.2958984375,982.8,0.8,1.9,-2.7,3.4
59999,29.29638671875,982.8,-2.2,-1.1,0.9,2.62
60000,29.296875,982.8,0.3,2.5,-3.1,3.99
60001,29.29736328125,982.8,-0.8,0.0,-1.0,1.28
60002,29.2978515625,982.9,0.6,2.5,-2.3,3.45
60003,29.29833984375,982.9,-0.6,-1.7,0.5,1.87
60004,29.298828125,982.9,0.8,0.1,-1.6,1.79
60005,29.29931640625,982.9,-2.2,-2.5,1.1,3.51
60006,29.2998046875,982.9,0.6,2.3,-3.3,4.07
60007,29.30029296875,982.9,-0.4,-1.1,-0.8,1.42
60008,29.30078125,982.9,0.8,0.3,-2.7,2.83
60009,29.30126953125,982.9,0.5,-0.5,0.5,0.87
60010,29.3017578125,982.9,1.0,1.1,-3.3,3.62
60011,29.30224609375,982.9,-2.0,-1.7,0.9,2.77
60012,29.302734375,982.9,0.5,0.9,-1.4,1.74
60013,29.30322265625,982.9,-0.6,-1.5,1.3,2.07
60014,29.3037109375,982.9,0.8,2.7,-3.9,4.81
60015,29.30419921875,982.9,-1.8,-1.3,0.5,2.28
60016,29.3046875,982.9,0.6,0.9,-2.0,2.27
60017,29.30517578125,982.9,-1.4,-0.4,0.5,1.54
60018,29.3056640625,982.9,2.0,1.3,-1.6,2.87
60019,29.30615234375,982.9,-0.6,-0.4,0.3,0.78
60020,29.306640625,982.9,-0.9,2.5,-3.1,4.08
60021,29.30712890625,982.9,-1.2,-2.1,0.5,2.47
60022,29.3076171875,982.9,-0.9,2.3,-1.2,2.75
60023,29.30810546875,982.9,-1.0,-1.1,0.9,1.74
60024,29.30859375,982.9,0.1,0.9,-1.2,1.5
60025,29.30908203125,982.9,-2.0,-0.9,-0.1,2.2
60026,29.3095703125,982.9,-0.3,1.7,-3.1,3.55
60027,29.31005859375,982.9,-2.4,0.2,0.1,2.41
60028,29.310546875,982.9,0.1,1.1,-3.1,3.29
60029,29.31103515625,982.9,-1.8,-1.1,1.7,2.71
60030,29.3115234375,982.9,0.1,1.5,-2.1,2.58
60031,29.31201171875,982.9,-1.8,-0.9,0.3,2.03
60032,29.3125,982.9,0.8,2.5,-2.9,3.91
60033,29.31298828125,982.9,-2.4,-0.9,-0.8,2.69
60034,29.3134765625,982.9,-0.3,0.9,-0.8,1.24
60035,29.31396484375,982.9,-0.8,-0.2,1.3,1.54
60036,29.314453125,982.9,-1.1,2.3,-2.7,3.71
60037,29.31494140625,982.9,-1.0,-1.1,0.9,1.74
60038,29.3154296875,982.9,-0.7,2.3,-2.3,3.33
60039,29.31591796875,982.9,-1.6,-0.5,0.5,1.75
60040,29.31640625,982.9,2.4,0.7,-3.1,3.98
60041,29.31689453125,982.9,-0.8,-0.9,-0.4,1.27
60042,29.3173828125,982.8,0.8,1.3,-2.3,2.76
60043,29.31787109375,982.8,-3.0,0.8,0.3,3.12
60044,29.318359375,982.8,1.4,1.3,-1.0,2.16
60045,29.31884765625,982.8,-1.6,-0.4,0.5,1.72
60046,29.3193359375,982.8,0.3,1.5,-3.1,3.46
60047,29.31982421875,982.8,-0.4,0.2,-0.1,0.46
60048,29.3203125,982.8,-0.3,0.9,-2.3,2.49
60049,29.32080078125,982.8,-1.8,0.8,-0.4,2.01
60050,29.3212890625,982.8,0.5,1.5,-1.4,2.11
60051,29.32177734375,982.8,-0.8,-1.1,-0.1,1.36
60052,29.322265625,982.8,0.8,2.5,-2.1,3.36
60053,29.32275390625,982.8,-0.8,-0.2,1.5,1.71
60054,29.3232421875,982.8,2.0,1.5,-2.7,3.68
60055,29.32373046875,982.8,-2.0,-0.2,1.3,2.39
60056,29.32421875,982.8,0.5,2.3,-2.5,3.43
60057,29.32470703125,982.8,-2.8,-3.3,-0.2,4.33
60058,29.3251953125,982.8,-1.1,1.1,-2.3,2.78
60059,29.32568359375,982.8,-1.2,-2.5,0.1,2.77
60060,29.326171875,982.8,0.5,2.5,-2.1,3.3
60061,29.32666015625,982.8,-1.6,-2.1,1.1,2.86
60062,29.3271484375,982.8,0.1,0.9,-3.3,3.42
60063,29.32763671875,982.7,-1.8,-0.5,0.9,2.07
60064,29.328125,982.7,0.1,0.9,-3.1,3.23
60065,29.32861328125,982.7,-0.3,-1.1,-0.2,1.16
60066,29.3291015625,982.7,0.1,1.1,-2.0,2.28
60067,29.32958984375,982.7,-1.8,-1.9,2.3,3.48
60068,29.330078125,982.7,0.6,1.1,-2.0,2.36
60069,29.33056640625,982.7,-2.0,-0.7,1.7,2.72
60070,29.3310546875,982.7,0.8,1.3,-2.9,3.28
60071,29.33154296875,982.7,-2.2,0.4,-1.6,2.75
60072,29.33203125,982.7,0.6,0.9,-2.1,2.36
60073,29.33251953125,982.7,0.3,0.6,0.9,1.12
60074,29.3330078125,982.7,0.1,1.1,-2.0,2.28
60075,29.33349609375,982.7,-1.2,-1.1,1.9,2.5
60076,29.333984375,982.7,0.1,1.1,-1.0,1.49
60077,29.33447265625,982.7,-1.2,-1.9,0.1,2.25
60078,29.3349609375,982.7,0.8,1.3,-2.5,2.93
60079,29.33544921875,982.7,-2.4,-0.4,0.1,2.44
60080,29.3359375,982.7,0.3,2.3,-2.9,3.71
60081,29.33642578125,982.7,-1.6,-0.5,-0.4,1.72
60082,29.3369140625,982.7,1.8,1.3,-3.5,4.14
60083,29.33740234375,982.7,-1.2,-1.9,0.7,2.35
60084,29.337890625,982.7,0.1,2.5,-1.4,2.87
60085,29.33837890625,982.7,-1.2,-0.2,-0.2,1.23
60086,29.3388671875,982.7,0.6,0.7,-3.3,3.43
60087,29.33935546875,982.7,-0.1,0.4,0.7,0.81
60088,29.33984375,982.7,0.8,1.1,-2.5,2.85
60089,29.34033203125,982.7,-1.0,-1.9,-0.1,2.15
60090,29.3408203125,982.7,0.8,1.1,-1.6,2.1
60091,29.34130859375,982.7,-1.8,-0.5,-1.6,2.46
60092,29.341796875,982.7,-0.7,0.9,-1.6,1.96
60093,29.34228515625,982.7,-1.8,-0.5,-0.6,1.96
60094,29.3427734375,982.7,1.2,1.3,-1.6,2.39
60095,29.34326171875,982.7,-1.8,0.0,0.1,1.8
60096,29.34375,982.7,1.0,0.9,-3.1,3.38
60097,29.34423828125,982.7,-2.2,-1.7,-0.2,2.79
60098,29.3447265625,982.7,-0.1,1.3,-0.8,1.53
60099,29.34521484375,982.7,-0.8,-1.5,0.9,1.92
60100,29.345703125,982.7,1.0,1.3,-2.0,2.59
60101,29.34619140625,982.7,-2.4,-0.9,-0.2,2.57
60102,29.3466796875,982.7,-1.5,1.5,-2.5,3.28
60103,29.34716796875,982.7,-1.4,-0.7,-0.4,1.62
60104,29.34765625,982.7,-0.5,1.5,-3.7,4.02
60105,29.34814453125,982.7,-0.6,-0.7,1.7,1.93
60106,29.3486328125,982.7,-0.5,0.9,-2.7,2.89
60107,29.34912109375,982.7,-1.8,-1.9,-0.1,2.62
60108,29.349609375,982.7,1.4,0.7,-1.8,2.39
60109,29.35009765625,982.7,-0.8,0.0,-0.8,1.13
60110,29.3505859375,982.7,0.3,1.3,-3.5,3.75
60111,29.35107421875,982.7,-0.6,-1.3,-0.4,1.49
60112,29.3515625,982.7,0.6,1.3,-0.2,1.45
60113,29.35205078125,982.7,-1.6,-0.7,0.9,1.96
60114,29.3525390625,982.7,0.1,0.7,-3.1,3.18
60115,29.35302734375,982.7,-1.4,-0.5,0.9,1.74
60116,29.353515625,982.7,-0.9,0.3,-1.6,1.86
60117,29.35400390625,982.7,-2.4,-0.2,-1.0,2.61
60118,29.3544921875,982.7,0.1,1.1,-1.8,2.11
60119,29.35498046875,982.7,-0.8,-0.2,0.3,0.88
60120,29.35546875,982.7,0.8,0.5,-2.0,2.21
60121,29.35595703125,982.7,-0.4,-0.2,-0.2,0.49
60122,29.3564453125,982.7,-0.7,0.7,-1.0,1.41
60123,29.35693359375,982.7,-1.6,-1.1,-0.4,1.98
60124,29.357421875,982.6,1.0,2.1,-2.3,3.27
60125,29.35791015625,982.6,-2.4,-0.9,-1.2,2.83
60126,29.3583984375,982.6,-0.7,0.9,-0.8,1.39
60127,29.35888671875,982.6,-0.4,-0.5,0.5,0.81
60128,29.359375,982.6,-0.7,1.9,-2.1,2.92
60129,29.35986328125,982.6,-2.6,-0.9,0.3,2.77
60130,29.3603515625,982.6,0.3,1.7,-1.8,2.49
60131,29.36083984375,982.6,-0.8,-1.5,-0.1,1.7
60132,29.361328125,982.6,0.5,1.1,-1.8,2.17
60133,29.36181640625,982.6,-0.8,-0.9,0.1,1.21
60134,29.3623046875,982.6,-0.1,3.0,-2.9,4.17
60135,29.36279296875,982.6,-0.1,0.2,-0.6,0.64
60136,29.36328125,982.6,0.6,3.0,-2.7,4.08
60137,29.36376953125,982.6,-0.3,-0.4,0.3,0.58
60138,29.3642578125,982.6,-0.7,1.9,-3.3,3.87
60139,29.36474609375,982.6,-2.4,-1.7,0.1,2.94
60140,29.365234375,982.6,-0.1,0.9,-3.1,3.23
60141,29.36572265625,982.6,-2.0,-0.7,0.1,2.12
60142,29.3662109375,982.6,-0.3,0.7,-1.8,1.95
60143,29.36669921875,982.6,-0.6,0.4,-0.8,1.08
60144,29.3671875,982.6,0.8,0.7,-2.5,2.72
60145,29.36767578125,982.5,-1.4,-1.3,0.5,1.97
60146,29.3681640625,982.5,0.1,0.9,-1.0,1.35
60147,29.36865234375,982.5,-1.4,-0.9,-1.0,1.94
60148,29.369140625,982.5,-0.5,1.3,-3.3,3.58
60149,29.36962890625,982.5,-1.6,-0.9,-0.4,1.88
60150,29.3701171875,982.5,-0.5,1.7,-1.6,2.39
60151,29.37060546875,982.5,-0.8,-0.9,-0.8,1.45
60152,29.37109375,982.5,0.8,2.5,-1.8,3.18
60153,29.37158203125,982.5,-1.4,-0.7,-0.6,1.68
60154,29.3720703125,982.5,-0.3,0.3,-2.9,2.93
60155,29.37255859375,982.5,-1.4,-1.1,0.5,1.85
60156,29.373046875,982.5,0.8,1.3,-3.1,3.46
60157,29.37353515625,982.5,-0.8,-1.5,0.9,1.92
60158,29.3740234375,982.5,-0.7,0.1,-3.1,3.18
60159,29.37451171875,982.5,-0.1,-0.9,2.1,2.29
60160,29.375,982.5,0.1,1.9,-3.7,4.16
60161,29.37548828125,982.5,-1.4,-0.2,1.7,2.21
60162,29.3759765625,982.5,-0.1,3.0,-2.3,3.78
60163,29.37646484375,982.5,-2.6,-0.2,1.1,2.83
60164,29.376953125,982.5,0.8,0.7,-2.0,2.26
60165,29.37744140625,982.4,-1.6,-1.9,0.3,2.5
60166,29.3779296875,982.4,1.4,2.3,-1.6,3.13
60167,29.37841796875,982.4,-2.2,-0.7,0.3,2.33
60168,29.37890625,982.4,0.1,1.3,-2.9,3.18
60169,29.37939453125,982.4,-2.0,-0.5,1.7,2.67
60170,29.3798828125,982.4,1.0,2.3,-2.3,3.4
60171,29.38037109375,982.4,-2.0,0.8,0.3,2.17
60172,29.380859375,982.4,-0.3,2.1,-2.3,3.13
60173,29.38134765625,982.4,-2.0,-1.7,0.9,2.77
60174,29.3818359375,982.4,-3.5,1.7,-0.4,3.91
60175,29.38232421875,982.4,-3.4,-1.9,1.3,4.11
60176,29.3828125,982.4,-0.7,0.9,-3.3,3.49
60177,29.38330078125,982.4,-2.2,-2.3,-0.2,3.19
60178,29.3837890625,982.4,-1.5,0.3,-2.3,2.76
60179,29.38427734375,982.4,-2.4,-1.1,0.9,2.79
60180,29.384765625,982.4,0.5,0.3,-3.3,3.35
60181,29.38525390625,982.4,-3.2,-1.1,0.1,3.39
60182,29.3857421875,982.4,-0.1,0.9,-2.0,2.2
60183,29.38623046875,982.4,-1.4,-1.3,-1.0,2.16
60184,29.38671875,982.4,0.3,0.7,-0.8,1.1
60185,29.38720703125,982.4,-1.6,-1.5,1.1,2.45
60186,29.3876953125,982.2,0.8,1.9,-2.7,3.4
60187,29.38818359375,982.2,-2.6,0.2,-1.2,2.87
60188,29.388671875,982.2,-0.3,1.1,-3.3,3.49
60189,29.38916015625,982.2,-2.4,-0.7,1.7,3.02
60190,29.3896484375,982.2,0.5,2.5,-4.1,4.83
60191,29.39013671875,982.2,-1.4,-0.5,0.1,1.49
60192,29.390625,982.2,0.3,2.5,-3.5,4.31
60193,29.39111328125,982.2,-1.8,-0.9,-2.0,2.84
60194,29.3916015625,982.2,0.1,2.5,-1.8,3.08
60195,29.39208984375,982.2,-2.6,-2.1,0.9,3.46
60196,29.392578125,982.2,0.5,0.9,-3.3,3.46
60197,29.39306640625,982.2,-2.6,0.2,0.1,2.61
60198,29.3935546875,982.2,-0.7,1.5,-2.0,2.6
60199,29.39404296875,982.2,-3.2,-0.4,-0.4,3.25
60200,29.39453125,982.2,-0.7,1.1,-2.9,3.18
60201,29.39501953125,982.2,-2.0,-1.1,-1.2,2.58
60202,29.3955078125,982.2,-0.1,1.1,-2.1,2.37
60203,29.39599609375,982.2,-2.4,-1.3,-1.2,2.98
60204,29.396484375,982.2,1.6,1.5,-2.9,3.64
60205,29.39697265625,982.2,-1.6,-2.7,-0.1,3.14
60206,29.3974609375,982.1,-0.1,0.1,-3.5,3.5
60207,29.39794921875,982.1,-1.0,-0.2,0.3,1.06
60208,29.3984375,982.1,-0.9,0.7,-2.0,2.3
60209,29.39892578125,982.1,-3.4,-1.1,-0.6,3.62
60210,29.3994140625,982.1,-0.9,1.1,-2.7,3.05
60211,29.39990234375,982.1,-2.4,-1.1,0.9,2.79
60212,29.400390625,982.1,-1.1,1.7,-0.2,2.03
60213,29.40087890625,982.1,-0.8,-1.3,0.1,1.53
60214,29.4013671875,982.1,-0.1,2.3,-3.5,4.19
60215,29.40185546875,982.1,-2.8,-0.9,-0.4,2.97
60216,29.40234375,982.1,-1.1,1.3,-2.9,3.36
60217,29.40283203125,982.1,-2.8,0.8,0.5,2.95
60218,29.4033203125,982.1,-0.7,-0.3,-2.0,2.14
60219,29.40380859375,982.1,-1.6,-0.4,0.5,1.72
60220,29.404296875,982.1,0.3,1.7,-1.8,2.49
60221,29.40478515625,982.1,-2.6,-0.7,1.5,3.08
60222,29.4052734375,982.1,-1.1,1.9,-2.0,2.97
60223,29.40576171875,982.1,-0.8,-0.4,0.3,0.94
60224,29.40625,982.1,-0.1,1.1,-2.5,2.73
60225,29.40673828125,982.1,-1.8,-1.3,-0.4,2.26
60226,29.4072265625,982.1,-1.3,1.3,-2.5,3.1
60227,29.40771484375,982.0,-2.2,-1.1,2.5,3.51
60228,29.408203125,982.0,-1.5,1.3,-1.8,2.68
60229,29.40869140625,982.0,-0.8,-1.1,-1.0,1.69
60230,29.4091796875,982.0,-1.1,-0.9,-0.4,1.48
60231,29.40966796875,982.0,-1.6,-0.7,-0.6,1.85
60232,29.41015625,982.0,-0.3,2.3,-1.8,2.94
60233,29.41064453125,982.0,-2.2,-1.1,-0.8,2.59
60234,29.4111328125,982.0,0.3,1.5,-1.4,2.07
60235,29.41162109375,982.0,-2.8,-1.1,1.3,3.28
60236,29.412109375,982.0,0.6,1.7,-3.1,3.59
60237,29.41259765625,982.0,-3.0,-1.7,0.1,3.45
60238,29.4130859375,982.0,0.6,1.5,-2.0,2.57
60239,29.41357421875,982.0,-1.0,0.4,0.7,1.28
60240,29.4140625,982.0,-2.5,1.3,-3.9,4.81
60241,29.41455078125,982.0,-2.8,-0.7,0.1,2.89
60242,29.4150390625,982.0,-0.7,1.1,-2.0,2.39
60243,29.41552734375,982.0,-1.0,-3.9,-0.2,4.03
60244,29.416015625,982.0,-0.7,0.5,-3.7,3.8
60245,29.41650390625,982.0,-1.6,-1.9,0.5,2.53
60246,29.4169921875,982.0,-0.5,3.2,-0.2,3.24
60247,29.41748046875,982.0,-1.4,-0.9,0.7,1.81
60248,29.41796875,982.0,-0.7,2.5,-3.3,4.2
60249,29.41845703125,982.0,-1.0,-1.7,-1.2,2.31
60250,29.4189453125,982.0,-0.1,0.5,-2.3,2.36
60251,29.41943359375,982.0,-2.8,-1.3,0.9,3.22
60252,29.419921875,982.0,-0.1,1.7,-2.1,2.7
60253,29.42041015625,982.0,-2.4,-0.9,-1.0,2.75
60254,29.4208984375,982.0,1.0,1.9,-3.1,3.77
60255,29.42138671875,982.0,-3.2,-0.5,-0.6,3.29
60256,29.421875,982.0,-1.3,2.3,-2.7,3.78
60257,29.42236328125,982.0,-2.4,-0.9,1.3,2.87
60258,29.4228515625,982.0,-0.3,2.5,-2.7,3.69
60259,29.42333984375,982.0,-2.4,-1.7,-0.4,2.97
